# ID alias catalog claimedtype dec discoverdate discoverer download ebv host hostdec hostoffsetang hostoffsetdist hostra instruments lumdist maxabsmag maxappmag maxdate name photolink ra radiolink redshift references sources spectralink velocity xraylink lumdist_kind redshift_kind velocity_kind
52273 "SN2013ce, MASTER OT J113550.80+341702.7, PSN J11355080+3417027, <a id=""PSNJ11355080+3417027"">PSN J11355080+3417027</a>" sne "II, II P" 34.28408333333333 2013/05/01 "Balanutsa, MASTER" "" 0.0167 "PGC 35860" 34.282222222222224 7.144 3.149 173.96249999999998 "" 94.7962 -17.5613 17.3 2013/04/30 SN2013ce 1,0 173.96166666666664 "" 0.021081 2013CBET.3515....1B,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" 1,3.43 6320 "" "" "" host
51860 "SN2011hi, PSN J13203538+3408222, <a id=""PSNJ13203538+3408222"">PSN J13203538+3408222</a>" sne II 34.13950833333333 2011/02/11 "Kankare et al., E. Kankare, S. Ryder, and S. Mattila" "" 0.0109 "IC 883" 34.13944444444444 4.723 2.305 200.14583333333331 "" 104.9 -17.58 17.5 2011/04/17 SN2011hi 1,0 200.14741666666666 "" 0.0233 2011CBET.2889....1K,2016A&A...594A..13P,2011ATel.3245....1K,2011ApJ...737..103S,2008yCat....1.2024B "" "" 6892 "" "" "" host
51407 "SN2010cu, K1002-001, K1001-001" sne II 34.1395 2010/02/24 "Kankare et al., S. Mattila and E. Kankare" e 0.0109 "IC 883" 34.13944444444444 4.474 2.183 200.14583333333331 "" 104.9 -16.58 18.5 2010/02/23 SN2010cu 1,0 200.14733333333334 "" 0.0233 2010CBET.2213....1K,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S "" "" 6892 "" "" "" host
51068 "SN2009er, CSS090529:153930+242606" sne "Ib Pec, Ib" 24.434805555555556 2009/05/22 "Maticic, Stanislav Maticic" "" 0.039 "A153929+2426, SDSS J153930.49+242614.8, Anon J153929+2426" 24.434722222222224 11.48 8.066 234.8708333333333 "Ks, B, V, r', i', J, H" 159 -20 15.92 2009/06/07 SN2009er 90,-16.4,15.2 234.8743333333333 "" 0.035 2014ApJS..213...19B,2014AJ....147...99M,2019MNRAS.482.1545S,2009CBET.1811....1M,2012A&A...538A.120L "" 11,-12.1,9.18 10500 "" "" host host
3915 AT2018ps sne Candidate 31.43347222222222 2018/02/07 TNTS "" 0.0115 "2MASX J12355276+3126035" 31.434305555555557 4.028 5.425 188.9698333333333 "BATC (C)" 380 -18 19.5 2018/02/06 AT2018ps 2,0,1.11 188.9707083333333 "" 0.08 2016A&A...594A..13P,2011ApJ...737..103S "" "" 20000 "" "" host ""
53374 "SN2016jdw, AT2016jdw, PTSS-16sjp, PS17bwh" sne Ib 30.675741666666667 2016/12/29 "PTSS, Pan-STARRS1, PMO-Tsinghua Supernova Survey (PTSS)" "" 0.0097 "SDSS J131620.53+304042.0, KUG 1313+309" 30.678333333333335 15 5.9 199.08554166666664 "GPC (i), GPC1 (i), STA1600 (r), r" 84.85 -16.87 17.75 2016/12/29 SN2016jdw 11,0.343,106 199.08174999999997 "" 0.0189 2016A&A...594A..13P,2011ApJ...737..103S "" 1,1.41 5610 "" "" spectroscopic ""
46810 SN1989K sne II 29.16675 1989/05/04 "Brewer, Mueller, Jean Mueller" "" 0.0151 "NGC 5375" 29.16361111111111 65.43 12.59 209.23333333333332 "" 37 -15.3 17.5 1989/05/03 SN1989K 1,0 209.25383333333332 "" 0.008 2012A&A...538A.120L,1989IAUC.4778....3G,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S "" "" 2386 "" host host host
51681 "SN2011ak, PSN J12004946+3152497, <a id=""PSNJ12004946+3152497"">PSN J12004946+3152497</a>" sne "II P" 31.880472222222224 2011/02/09 "Begonja et al., LSSSS" "" 0.021 "UGC 6997" 31.878333333333334 21.07 11.74 180.21249999999998 "" 121 -18.49 16.9 2011/02/08 SN2011ak 1,0 180.2060833333333 "" 0.0268 2011CBET.2665....2M,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 7989 "" "" "" host
47909 SN2000ez sne II 32.29697222222222 2000/11/24 "Armstrong, Mark Armstrong" "" 0.0188 "NGC 3995" 32.29388888888889 24.81 6.768 179.4333333333333 "C, R" 58.1 -17 16.8 2000/11/24 SN2000ez 3,-0.336,4.95 179.44062499999998 "" 0.011 2012A&A...538A.120L,2000IAUC.7533....3M,2016A&A...594A..13P,2000IAUC.7533Q...1H,2011ApJ...737..103S "" 2,8.41 3272 "" "" host host
46793 SN1988ac sne Ib/c? 32.28333333333333 1988/12/30 "Richmond, Mike Richmond" "" 0.0188 "NGC 3995" 32.29388888888889 45.69 10.5 179.4333333333333 "" 48.4348 -16.9141 16.5 1988/12/29 SN1988ac 1,0 179.42499999999998 "" 0.010854 1989IAUC.4903....3S,2012A&A...538A.120L,2016A&A...594A..13P,1993BICDS..42...17T,2014MNRAS.444.2428H "" "" 3272 "" "" "" host
49542 "SN2006M, SNF20060118-000" sne "II, IIn" 31.787361111111114 2006/01/17 "NSF, Nearby Supernova Factory" "" 0.0124 "PGC 47137" 31.788333333333334 10.3 3.25 201.82916666666662 "" 67.1 -15.6 18.5 2006/01/16 SN2006M 1,0 201.8323333333333 "" 0.015 2006CBET..374....1A,2012A&A...538A.120L,2016A&A...594A..13P,2006IAUC.8661....1P,2011ApJ...737..103S "" "" 4625 "" "" host host
47412 SN1998R sne II 30.31436111111111 1998/02/23 "Berlind, Carter, CfA Supernova group" "" 0.0133 "UGC 6271" 30.314722222222223 1.357 1.795 168.65416666666664 "" 310.4 -21.39 16 1998/02/22 SN1998R 1,0 168.6542916666666 "" 0.0668 1998IAUC.6826....2R,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat.2283....0B,2011ApJ...737..103S "" 2,0.469,1.41 2022 "" "" "" host
48882 SN2003kw sne II 30.394861111111112 2003/12/07 "Armstrong, Mark Armstrong" "" 0.0146 "UGC 6314, MCG +05-27-49" 30.395 2.763 1.436 169.55 "" 117 -16.8 18.5 2003/12/06 SN2003kw 1,0 169.550875 "" 0.026 2003IAUC.8252....2J,2012A&A...538A.120L,2016A&A...594A..13P,2003IAUC.8252....1A,2011ApJ...737..103S "" 1,10.2 7880 "" "" host host
1464 "AT2017mq, PTSS-17dih, ATLAS17ajr, PS17brp" sne Candidate 31.66047222222222 2017/01/20 "ATLAS, Pan-STARRS1, ATLAS" e 0.0127 "2MASX J12285879+3139352" 31.659777777777776 2.751 2.176 187.2449583333333 "ACAM1 (orange), GPC (i), GPC1 (i), r" 175.979 -18.4561 17.73 2017/01/20 AT2017mq 8,0.128,53 187.2445833333333 "" 0.038633 2016A&A...594A..13P,2011ApJ...737..103S "" "" 11358 "" "" "" ""
49209 SN2005au sne II 30.944583333333334 2005/03/19 "Arbour, Ron Arbour" "" 0.0098 "NGC 5056" 30.949722222222224 19.27 7.701 199.04999999999998 "B, V, R, I" 53 -17 16.59 2005/04/14 SN2005au 59,-7,105 199.05175 "" 0.019 2012A&A...538A.120L,2005IAUC.8496....4K,2016A&A...594A..13P,2005IAUC.8496....3A,2011ApJ...737..103S "" 1,-14.2 5449 "" host host host
37 "ASASSN-13dn, CSS140102:125258+322506" sne II 32.41925 2013/12/15 ASAS-SN "" 0.0129 "SDSS J125258.03+322444.3" 32.412305555555555 21.42 10.19 193.24179166666664 "" 102.68 -19.333 15.7 2013/12/14 ASASSN-13dn 1,0 193.24249999999998 "" 0.022805 2013ATel.5665....1S,2016A&A...594A..13P,2013ATel.5667....1M,2011ApJ...737..103S "" "" 6758.8 "" "" "" ""
50771 SN2008do sne "II, II P" 31.993166666666667 2008/06/20 LOSS "" 0.0112 "MCG +05-31-123, UGC 8179" 32.000277777777775 26.44 27.54 196.30833333333334 "" 238.2 -19.23 17.6 2008/06/18 SN2008do 1,0 196.30616666666666 "" 0.0518 2008CBET.1413....1M,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" 1,4.28 15456 "" "" "" host
47849 SN2000cq sne II 40.80269444444444 2000/06/23 LOSS "" 0.0068 "UGC 10354" 40.81055555555555 29.28 13.78 245.34166666666664 "" 140 -16 19.3 2000/06/22 SN2000cq 1,0 245.33891666666665 "" 0.03 2000IAUC.7442....3U,2012A&A...538A.120L,2016A&A...594A..13P,2000IAUC.7442Q...1L,2011ApJ...737..103S "" "" 8953 "" "" host host
48305 SN2002bl sne "Ic BL, Ic, Ic Pec" 27.864555555555558 2002/03/02 "Armstrong, Mark Armstrong" "" 0.0413 "UGC 5499" 27.861944444444447 13.4 4.54 153.075 "C, R" 71.7 -18.4 15.9 2002/03/10 SN2002bl 8,-7.48,4.53 153.07199999999997 "" 0.016 2019MNRAS.482.1545S,2012A&A...538A.120L,2002IAUC.7845....3P,2016A&A...594A..13P,2002IAUC.7845....1A "" 4,-3.44,11.3 4757 "" "" host host
48715 SN2003el sne Ic 28.906 2003/05/22 LOTOSS "" 0.0076 "NGC 5000" 28.90694444444444 23.88 9.544 197.45 "" 85.3 -15.7 18.9 2003/05/21 SN2003el 1,0 197.44249999999997 "" 0.019 2012A&A...538A.120L,2003IAUC.8135....3P,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" 7,3.43,41.7 5671 "" "" host host
49551 SN2006W sne "II, II L" 25.519388888888887 2006/02/05 LOSS "" 0.0171 "UGC 9265" 25.514722222222222 16.84 5.705 216.8583333333333 "" 54 -16.9 16.7 2006/02/04 SN2006W 1,0 216.8587083333333 "" 0.016 2012A&A...538A.120L,2006IAUC.8667....2N,2016A&A...594A..13P,2006IAUC.8667....1P,2011ApJ...737..103S "" 1,2.46 4757 "" host host host
46355 SN1964C sne I 17.45963888888889 1964/02/10 "Zwicky, Fritz Zwicky" "" 0.0401 "IC 1188A, IC 1188" 17.460833333333333 4.744 2.49 241.52916666666664 "" 113.7 -17.95 17.3 1964/02/09 SN1964C 1,0 241.52858333333333 "" 0.0252 2012A&A...538A.120L,2016A&A...594A..13P,1985ApJ...297...23D,1993PASP..105.1250P,2011ApJ...737..103S "" "" 10699 "" "" "" host
46804 SN1989E sne "Ib, Ib?" 28.802611111111112 1989/02/07 "Pollas, Christian Pollas" "" 0.0116 "MCG +05-32-45, KUG 1335+290, PGC 48138" 28.802777777777777 5.684 3.22 204.4125 "" 122 -16.8 18.6 1989/02/06 SN1989E 1,0 204.4107083333333 "" 0.027 2012A&A...538A.120L,1989IAUC.4736....4G,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S "" "" 7918 "" "" host host
47839 SN2000cg sne II 18.803611111111113 2000/05/06 LOSS "" 0.0413 "UGC 10121" 18.80027777777778 14.09 8.63 239.93749999999994 "" 150 -17.2 18.6 2000/05/05 SN2000cg 1,0 239.93966666666662 "" 0.029 2012A&A...538A.120L,2000IAUC.7421....3F,2016A&A...594A..13P,2000IAUC.7421R...1S,2011ApJ...737..103S "" 1,5.34 8961 "" host "" host
47843 SN2000ck sne "II, II Pec, II L" 28.42027777777778 2000/05/26 "Puckett, Tim Puckett et al." "" 0.0148 "IC 4355" 28.422777777777778 9.215 5.22 209.52499999999998 "" 122 -18.7 16.7 2000/05/25 SN2000ck 1,0 209.52562499999996 "" 0.027 2000IAUC.7431....3Z,2012A&A...538A.120L,2016A&A...594A..13P,2000IAUC.7431Q...1P,2011ApJ...737..103S "" 7,1.46,38.5 8048 "" "" host host
907 AT2017egx sne Candidate 28.499333333333333 2017/05/24 TNTS "" 0.0093 "2MASX J12575392+2829594" 28.499833333333335 2.396 1.248 194.47466666666665 "BATC (C)" 108 -16.6 18.5 2017/05/23 AT2017egx 2,0,1.06 194.47516666666664 "" 0.024 2016A&A...594A..13P,2011ApJ...737..103S "" "" 7100 "" "" host ""
51723 "SN2011ca, PSN J12312490+2907500, <a id=""PSNJ12312490+2907500"">PSN J12312490+2907500</a>" sne Ic 29.13072222222222 2011/04/26 "Ciabattari, Mazzoni, Italian Supernovae Search Project" "" 0.0181 "NGC 4495" 29.136388888888888 32.59 10.43 187.84583333333333 "" 68.05 -18.05 16.1 2011/04/25 SN2011ca 1,0 187.85391666666666 "" 0.0152 2011CBET.2710....2M,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 4550 "" "" "" host
50654 SN2008B sne "II, IIn" 23.3355 2008/01/02 "Itagaki, Koichi Itagaki" "" 0.0383 "NGC 5829" 23.33222222222222 25.61 10.09 225.67499999999998 "KEP (B, V, r', i')" 44 -16.9 16.33 2008/01/09 SN2008B 117,-7.85,121 225.68187499999996 "" 0.0188 2017ApJS..233....6H,2017arXiv170601030H,2012A&A...538A.120L,2008CBET.1194....1N,2016A&A...594A..13P "" 6,0.491,81.4 5715 "" host "" host
46885 SN1991R sne Ib/c 19.012138888888888 1991/04/09 "McNaught, Robert McNaught" "" 0.0311 "A155453+1900, PGC 140543" 19.011944444444445 6.702 4.709 238.7208333333333 "" 159 -18 18 1991/04/08 SN1991R 1,0 238.72279166666664 "" 0.035 2012A&A...538A.120L,1991IAUC.5237....3C,2016A&A...594A..13P,2012A&A...544A..81H,2011ApJ...737..103S "" "" 10500 "" "" host host
49610 SN2006cd sne "II, II P" 17.751527777777778 2006/05/08 "Newton et al., LOSS, Tim Puckett et al." "" 0.0407 "IC 1179" 17.754166666666666 9.539 7.135 241.3416666666666 "KEP (U, B, V, r', i')" 168 -18.7 17.42 2006/05/10 SN2006cd 33,-2.89,61.6 241.3419166666666 "" 0.037 2017ApJS..233....6H,2012A&A...538A.120L,2006IAUC.8709....3G,2017arXiv170601030H,2016A&A...594A..13P "" 2,9.16,9.45 11060 "" "" host host
47764 SN2000J sne "II, Ia" 29.37563888888889 2000/02/04 "Puckett et al., Tim Puckett et al." "" 0.0114 "UGC 8510" 29.368055555555557 35.7 34.6 202.825 "" 219.8 -18.159 18.5 2000/02/09 SN2000J 1,0 202.81766666666664 "" 0.04793 2012MNRAS.425.1789S,2000IAUC.7362....3P,2012A&A...538A.120L,2016A&A...594A..13P,2000IAUC.7362S...1P "" 1,32.9 14421 "" "" heliocentric host
51440 SN2010ee sne II 26.353305555555558 2010/06/14 LOSS "" 0.0105 "UGC 8652" 26.349444444444444 13.9 7.87 205.075 "" 127 -16.6 18.9 2010/06/13 SN2010ee 1,0 205.0749583333333 "" 0.028 2010CBET.2326....1K,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 8395 "" "" host host
49021 SN2004df sne "II, II P" 21.876472222222223 2004/06/27 "Boles, Tom Boles" "" 0.0398 "A150820+2152, PGC 1659119" 21.87638888888889 9.053 3.955 227.08333333333331 "" 94.4 -16.8 18.1 2004/06/26 SN2004df 1,0 227.08604166666663 "" 0.021 2012A&A...538A.120L,2004IAUC.8374....3P,2016A&A...594A..13P,2004IAUC.8374....1B,2011ApJ...737..103S "" "" 6200 "" "" host ""
52482 "SN2014bf, <a id=""PSNJ15573523+1801476"">PSN J15573523+1801476</a>" sne "II P" 18.029888888888888 2014/05/22 "Mo et al., THU-NAOC Transient Survey (TNTS)" "" 0.0347 "MCG +03-41-07, CGCG 108-018" 18.028333333333332 6.49 1.77 239.39583333333331 "" 58.1 -16.6 17.2 2014/05/24 SN2014bf 1,0 239.39679166666664 "" 0.013 2014CBET.3889....1M,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 9410 "" "" "" host
48984 SN2004bu sne "Ic, Ic Pec" 21.119722222222222 2004/05/18 "Boles, Tom Boles" "" 0.0457 "UGC 10089" 21.116388888888892 12.01 4.8 238.71666666666664 "" 72 -18.1 16.2 2004/06/02 SN2004bu 1,0 238.71679166666667 "" 0.019 2019MNRAS.482.1545S,2012A&A...538A.120L,2004IAUC.8343....3G,2016A&A...594A..13P,2004IAUC.8343....2B "" 4,-5.99,37.8 5549 "" host host host
48027 SN2001co sne "Ib/Ic (Ca rich), Ib/c, Ib/c Pec" 24.795250000000003 2001/06/11 LOTOSS "" 0.0169 "NGC 5559" 24.798611111111114 20.33 7.269 214.80416666666665 "" 61 -15.4 18.5 2001/06/10 SN2001co 1,0 214.79916666666662 "" 0.017 2019MNRAS.482.1545S,2012A&A...538A.120L,2001IAUC.7643....3B,2016A&A...594A..13P,2001IAUC.7643....2A "" 4,18.2,66.4 5166 "" host host host
52061 "SN2012dp, SNhunt137, PSN J16003509+1541043, PTF12fes, <a id=""PSNJ16003509+1541043"">PSN J16003509+1541043</a>" sne Ib 15.684527777777777 2012/06/16 "Howerton, Howerton et al., CRTS, CRTS & S.Howerton" "" 0.0387 "IC 1155" 15.685555555555556 13.65 10.09 240.15 "" 163.2 -18.23 17.8 2012/06/17 SN2012dp 1,0 240.14620833333333 "" 0.0359 2012CBET.3180....2T,2012PASP..124..668Y,2017csnh.book.....H,2016A&A...594A..13P,2012CBET.3180....1H "" 1,27.5 10855 "" "" "" host
52045 "SN2012cz, SNhunt131, PSN J15574636+1622274, <a id=""PSNJ15574636+1622274"">PSN J15574636+1622274</a>" sne IIn 16.374277777777777 2012/05/25 "Howerton, Howerton et al., CRTS" "" 0.0319 "KUG 1555+165, PGC 142831" 16.373333333333335 9.818 7.351 239.4458333333333 "" 164 -18.4 17.6 2012/05/26 SN2012cz 1,0 239.44316666666663 "" 0.036 2012CBET.3151....2M,2017csnh.book.....H,2016A&A...594A..13P,2012CBET.3151....1H,2011ApJ...737..103S "" "" 10857 "" "" "" host
51338 SN2010ad sne "II, IIb" 15.938555555555556 2010/02/18 LOSS "" 0.0278 "MCG +03-41-52, UGC 10143, PGC 56777" 15.9375 8.926 6.519 240.55416666666667 "" 161.3 -20 16 2010/02/17 SN2010ad 1,0 240.5565 "" 0.0355 2010CBET.2169....2P,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 13170 "" "" "" host
50228 "SN2007er, SNF20070617-002" sne II 15.294027777777778 2007/06/17 "NSF, Nearby Supernova Factory" "" 0.0306 A161041+1517 15.293888888888889 9.851 13.39 242.67083333333332 "" 330 -17 20.1 2007/06/16 SN2007er 1,0 242.67366666666663 "" 0.07 2007CBET..990....1A,2012A&A...538A.120L,2016A&A...594A..13P,2007ATel.1124....1A,2011ApJ...737..103S "" "" 21000 "" "" host host
48642 SN2003bp sne Ib 17.287361111111114 2003/03/06 LOTOSS "" 0.0351 "NGC 2596" 17.28388888888889 17.05 7.294 126.86249999999998 "C, R" 68 -17.1 17 2003/03/08 SN2003bp 5,-8.04,0.461 126.86587499999999 "" 0.02 2012A&A...538A.120L,2003IAUC.8089....3M,2016A&A...594A..13P,2003IAUC.8089....2W,2011ApJ...737..103S "" 4,1.47,20.1 5934 "" host host host
47609 SN1999bc sne Ic 17.47094444444444 1999/02/19 "SCP,NEAT, Supernova Cosmology Project" "" 0.0325 "MCG +03-22-14, UGC 4433" 17.46611111111111 17.44 8.025 127.12916666666666 "" 99 -16.1 18.9 1999/02/18 SN1999bc 1,0 127.1295 "" 0.021 1999IAUC.7134....3G,2012A&A...538A.120L,2016A&A...594A..13P,1999IAUC.7133Q...1N,2011ApJ...737..103S "" "" 6299 "" "" host host
46290 SN1961B sne I 19.454055555555556 1961/01/12 "Humason, Milton Humason" "" 0.0415 "IC 2363" 19.449722222222224 15.68 8.232 126.44166666666665 "" 113.826 -16.7542 18.5 1961/01/11 SN1961B 1,0 126.44212499999999 "" 0.025235 2012A&A...538A.120L,2016A&A...594A..13P,1993PASP..105.1250P,2011ApJ...737..103S,2008yCat....1.2024B "" "" 7616 "" "" "" host
50123 SN2007aq sne "II, II P" 18.325722222222222 2007/03/13 LOSS "" 0.0213 "IC 2409" 18.330277777777777 45.36 20.01 132.10416666666666 "" 94.88 -16.76 18.1 2007/03/12 SN2007aq 1,0 132.09179166666667 "" 0.0211 2007CBET..885....1W,2012A&A...538A.120L,2016A&A...594A..13P,2007IAUC.8822....1P,2011ApJ...737..103S "" "" 6292 "" "" "" host
52516 "SN2014cn, iPTF14aoi, PSN J12091154+2910209, <a id=""PSNJ12091154+2910209"">PSN J12091154+2910209</a>" sne "II, II P" 29.172472222222222 2014/04/24 LOSS "" 0.017 "NGC 4134" 29.176944444444445 25.81 6.958 182.29166666666666 R 57.0311 -15.9268 17.84 2014/05/01 SN2014cn 41,-9.08,51.1 182.2980833333333 "" 0.012762 2016ApJ...820...33R,2014CBET.3952....1K,2016A&A...594A..13P,2008yCat....1.2024B,2012PASP..124..668Y "" "" 3840 "" "" "" host
47580 SN1999Z sne "II, IIn" 27.355500000000003 1999/02/08 "Schwartz, Mike Schwartz" "" 0.0289 "UGC 5608" 27.355833333333333 10.33 10.48 155.65833333333333 "" 234 -19.4 17.4 1999/02/07 SN1999Z 1,0 155.655125 "" 0.051 2012A&A...538A.120L,1999IAUC.7106....3P,2016A&A...594A..13P,1999IAUC.7106R...1S,2011ApJ...737..103S "" 5,1.43,58.5 15100 "" "" host host
52200 SN2013J sne Ic 28.07213888888889 2013/01/19 "Tanaka et al., Kiso Supernova Survey (KISS) collaboration" "" 0.0182 "MCG +05-27-25, KUG 1110+283" 28.070555555555554 6.947 4.886 168.20833333333331 "" 154 -17.9 18 2013/01/22 SN2013J 1,0 168.20958333333328 "" 0.034 2013CBET.3388....1T,2014arXiv1409.1308M,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" 1,-1.45 10299 "" "" "" host
48112 SN2001fv sne "II, II P" 28.032138888888888 2001/11/03 "Armstrong, Mark Armstrong" "" 0.0242 "NGC 3512" 28.03638888888889 23.43 2.261 166.01249999999996 "" 25 -15.6 16.4 2001/11/02 SN2001fv 1,0 166.00691666666665 "" 0.0046 2012A&A...538A.120L,2001IAUC.7750....3H,2016A&A...594A..13P,2001IAUC.7750....1H,2011ApJ...737..103S "" 1,11.4 1469 "" host host host
49644 SN2006dl sne "II, IIb, IIb/Ib" 25.957722222222223 2006/06/29 LOSS "" 0.012 "MCG +04-31-05, PGC 45260" 25.95777777777778 9.847 4.531 196.31666666666666 "" 99 -17 18 2006/06/28 SN2006dl 1,0 196.3197083333333 "" 0.022 2012A&A...538A.120L,2006IAUC.8727....3S,2016A&A...594A..13P,2006IAUC.8727....2B,2011ApJ...737..103S "" "" 6556 "" "" host host
51359 "SN2010ay, CSS100317:123527+270403" sne "Ic BL, Ic" 27.067444444444444 2010/03/17 "Drake et al., CRTS" "" 0.0147 "A123527+2704, SDSS J123527.19+270402.7" 27.0675 2.546 3.378 188.86249999999998 R 311.9 -19.9 17.5 2010/03/16 SN2010ay 6,-18.6,23.4 188.86329166666667 "" 0.0671 2012ApJ...756..184S,2012A&A...538A.120L,2019MNRAS.482.1545S,2010CBET.2224....3P,2016A&A...594A..13P "" 3,5.53,23.9 20100 "" "" "" host
3632 AT2018kw sne Candidate 27.086194444444445 2018/01/25 TNTS "" 0.0138 "2MASXi J1243154+270508" 27.085555555555555 4.054 1.921 190.81416666666667 "BATC (C)" 104 -16.1 19 2018/01/24 AT2018kw 2,0,1.17 190.81520833333332 "" 0.023 2016A&A...594A..13P,2011ApJ...737..103S "" "" 6800 "" "" host ""
48982 SN2004bs sne Ib 25.322194444444445 2004/05/16 "Armstrong, Mark Armstrong" "" 0.0213 "NGC 3323" 25.321944444444444 4.166 1.508 159.9125 "" 77.234 -17.4205 17 2004/05/15 SN2004bs 1,0 159.91375 "" 0.017225 2004IAUC.8341....3B,2012A&A...538A.120L,2008A&A...488..383H,2016A&A...594A..13P,2004IAUC.8341....1A "" 1,3.44 5164 "" "" "" host
49459 SN2005kk sne II 25.32363888888889 2005/11/17 LOSS "" 0.0213 "NGC 3323" 25.321944444444444 15.12 5.406 159.9125 "" 76.2 -16.7 17.7 2005/11/16 SN2005kk 1,0 159.91674999999998 "" 0.017 2005IAUC.8632....2L,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" 1,14.3 5164 "" "" host host
48462 SN2002hm sne II 27.529194444444443 2002/11/05 "Boles, Tom Boles" "" 0.0206 "NGC 4016" 27.528888888888886 7.793 1.891 179.6208333333333 C 51.203 -16.6341 16.9 2002/11/05 SN2002hm 1,-0.346 179.62324999999996 "" 0.011469 2012A&A...538A.120L,2008A&A...488..383H,2002IAUC.8009....3H,2016A&A...594A..13P,2002IAUC.8009....1B "" 1,0.494 3494 "" "" "" host
50120 SN2007an sne II 27.450333333333333 2007/03/10 "Migliardi, Marco Migliardi" "" 0.02 "NGC 4017" 27.4525 31.34 7.631 179.69166666666666 "" 52 -16.2 17.4 2007/03/09 SN2007an 1,0 179.68216666666666 "" 0.0115 2012A&A...538A.120L,2007CBET..882....2H,2016A&A...594A..13P,2007IAUC.8822....1P,2011ApJ...737..103S "" "" 3401 "" host "" host
50042 SN2006st sne II 27.460444444444445 2006/12/18 LOSS "" 0.02 "NGC 4017" 27.4525 72.8 24.7 179.69166666666666 "" 52 -15.3 18.3 2006/12/17 SN2006st 1,0 179.67070833333332 "" 0.012 2012A&A...538A.120L,2006IAUC.8789....1B,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" "" 3401 "" host host host
51945 "SN2012D, SNhunt102, PSN J12583711+2710252, PTF12fo, <a id=""PSNJ12583711+2710252"">PSN J12583711+2710252</a>" sne "II P" 27.17366666666667 2012/01/13 "Howerton, Howerton et al., CRTS" "" 0.0109 "MRK 57, PGC 44486, MRK 0057" 27.17638888888889 9.909 5.151 194.65416666666667 R 117 -17.3 18.04 2012/01/25 SN2012D 79,-22.5,56.3 194.65462499999998 "" 0.026 2016ApJ...820...33R,2012CBET.2980....2M,2017csnh.book.....H,2016A&A...594A..13P,2012CBET.2980....1H "" "" 7666 "" "" spectroscopic host
46292 SN1961D sne I 27.838583333333332 1961/01/14 Kearns "" 0.0098 "MCG +05-30-101, CGCG 159-089, PGC 43514" 27.841944444444444 34.06 16.43 192.725 "pg, pv" 114.419 -18.5653 16.7 1961/01/05 SN1961D 13,-14.6,62.4 192.73499999999999 "" 0.025364 1961PASP...73..185Z,2012A&A...538A.120L,2016A&A...594A..13P,1993PASP..105.1250P,1990ApJ...350..110C "" "" 7912 "" "" "" host
3642 AT2018kx sne Candidate 27.217138888888886 2018/01/25 TNTS "" 0.0135 "SDSS J131745.67+271302.4" 27.217333333333332 5.514 4.378 199.44029166666664 "BATC (C)" 173 -17.9 18.2 2018/01/24 AT2018kx 2,0,1.16 199.44199999999998 "" 0.038 2016A&A...594A..13P,2011ApJ...737..103S "" "" 11000 "" "" host ""
46587 SN1977F sne I 26.58 1977/01/15 "Rosino, Leonida Rosino" "" 0.0311 "MCG +05-26-14, UGC 5912" 26.585833333333333 34.07 14.88 162.11666666666665 "pg, B" 94.4 -18.8 16.1 1977/01/04 SN1977F 18,-11.3,76.8 162.10833333333332 "" 0.021 1978A&AS...34..387C,2012A&A...538A.120L,2016A&A...594A..13P,1977IAUC.3037....3G,1993BICDS..42...17T "" "" 6295 "" "" host host
49111 SN2004gr sne II 27.86852777777778 2004/12/11 LOSS "" 0.0151 "NGC 3678" 27.866944444444446 14.19 7.39 171.56666666666666 "" 108 -17.2 17.9 2004/12/10 SN2004gr 1,0 171.5625833333333 "" 0.024 2012A&A...538A.120L,2004IAUC.8452....3F,2016A&A...594A..13P,2004IAUC.8452....2P,2011ApJ...737..103S "" "" 7185 "" "" host host
